generations,final_size,final_speed,final_carnivore,final_personality,max_size,total_lifespan,avg_reproductions
1,30.12892708554864,2.8067638126195495,True,conservadora,30.12892708554864,4.171724349744121,1.0
1,34.34464766085148,4.792370119132025,True,neutral,34.34464766085148,0.03443559778273941,1.0
1,18.810444731265306,1.0002198091429952,False,egoista,18.810444731265306,4.44891559702287,0.0
1,37.78544904664159,3.690772734776152,False,conservadora,37.78544904664159,0.21194327105698904,1.0
1,26.052602853626013,1.3197188764468086,False,egoista,26.052602853626013,1.2892271432590972,1.0
1,24.003792870789766,3.7687752739702054,False,egoista,24.003792870789766,0.01609200468500679,1.0
1,38.800123658031225,3.7197873393734815,True,egoista,38.800123658031225,12.082209870324405,0.0
2,28.316242119870022,3.3609287180594074,False,conservadora,28.316242119870022,1.0150089631137849,0.5
1,23.563028652220964,5.3357648033525695,False,neutral,23.563028652220964,0.8261289242345584,0.0
1,28.41874062269926,3.4482477814728028,False,egoista,28.41874062269926,0.5484254622467283,0.0
2,11.265092787821391,1.3859983253770145,True,egoista,11.654039699584246,4.5779816001284885,0.0
1,21.488507449626923,2.781312087542413,False,neutral,21.488507449626923,2.9450184365857695,0.0
1,25.888072054833174,2.073111264980815,False,conservadora,25.888072054833174,8.668733561502876,1.0
1,31.48880724236369,3.4381922474819704,True,conservadora,31.48880724236369,16.44947220308084,1.0
1,20.899279467761517,3.8128697355137597,False,egoista,20.899279467761517,1.0010711140446487,2.0
1,18.795406132936478,2.6185058768022476,False,neutral,18.795406132936478,11.280109827666431,2.0
1,34.911122269928455,2.234458924733751,False,neutral,34.911122269928455,3.4540847098954384,2.0
1,27.100118424743414,3.437716364759911,False,conservadora,27.100118424743414,4.8788452521692145,0.0
2,23.122789437322176,2.2211296881694236,False,conservadora,23.122789437322176,31.88850265281622,1.5
1,10.031077694147825,3.818741716014462,False,egoista,10.031077694147825,26.413058905991633,1.0
2,11.026307542054791,4.528449009948049,False,egoista,12.490752901881933,3.0388665041328196,1.0
1,25.87126364186406,2.6811585172217884,False,conservadora,25.87126364186406,0.10764124655984726,3.0
1,22.000363145023584,3.625342013223876,False,neutral,22.000363145023584,10.473889095943495,2.0
1,22.95578609779477,2.572440608179818,False,neutral,22.95578609779477,1.8747470848258712,0.0
1,32.66172060370445,2.175405538985781,False,conservadora,32.66172060370445,6.500732072482807,0.0
1,22.9931646771729,2.128788384416559,False,conservadora,22.9931646771729,0.5481203327707244,2.0
1,24.353811774402857,4.5416822228098015,True,egoista,24.353811774402857,2.480762445229916,0.0
1,28.746701322495937,2.6567645310632737,True,conservadora,28.746701322495937,0.2363377293629761,3.0
1,26.953990999609232,2.567558879180569,False,conservadora,26.953990999609232,2.955352717586908,0.0
1,23.2967229783535,2.4613597618832874,True,egoista,23.2967229783535,4.809191553186074,0.0
1,39.89961456134915,4.345155462206422,True,egoista,39.89961456134915,6.948159700054733,1.0
2,29.580618178235152,3.794055283329812,False,conservadora,29.580618178235152,3.082610502574687,0.0
2,12.713662128456601,4.96615780570719,False,neutral,14.729984767735004,45.77122552774145,2.5
2,12.134363917103101,4.955429177622526,False,egoista,12.204585213214159,2.9671193727904477,1.0
1,26.487908009439707,2.4277668098571468,False,neutral,26.487908009439707,4.610634172346596,1.0
1,18.622637540102005,2.775645561482814,False,conservadora,18.622637540102005,1.020044051263102,0.0
1,26.820930134505033,3.373994345407907,False,conservadora,26.820930134505033,2.2467338498496514,0.0
1,23.841606501489878,3.2572852500208698,False,conservadora,23.841606501489878,2.0492921101882255,3.0
1,16.678834658116102,2.7228883273867712,False,conservadora,16.678834658116102,0.3259474775618166,0.0
1,11.522064505144954,3.4910079581581654,False,conservadora,11.522064505144954,0.17558919287005778,2.0
2,23.27000086843557,2.3145315073173442,False,egoista,23.6282303519547,7.715723036108363,0.0
1,18.565901093184948,4.02922364568707,False,neutral,18.565901093184948,0.8829560402925165,1.0
1,27.29916588962078,2.0618002952104266,False,conservadora,27.29916588962078,0.7019749471518342,2.0
5,20.84982214384237,5.41592046731801,False,egoista,25.578808769583702,38.97969997326312,0.4
1,27.020174834877253,3.1758231420047554,True,conservadora,27.020174834877253,10.620151800089896,1.0
2,10.623046062425239,3.4054584773015533,True,neutral,13.875847462564707,7.989363462106391,1.0
2,25.483820080274203,2.1402345330410273,False,conservadora,26.72858641296625,14.091873110809527,0.5
2,10.102092233881764,1.1436980496035773,False,egoista,10.132303427904844,13.934448935921328,1.0
1,28.22391875460744,3.2982690285147775,True,neutral,28.22391875460744,7.391397782505675,0.0
2,35.64988060296877,3.9342483251196616,False,neutral,35.64988060296877,22.935148281304944,0.0
1,35.24102879688144,5.4389995322262665,False,conservadora,35.24102879688144,43.5600598456406,1.0
2,29.271316132234137,4.188664668260447,True,egoista,31.535381261259317,10.382036992080533,0.5
1,23.431400645524263,3.2107367794370805,False,neutral,23.431400645524263,0.4277296083880861,2.0
1,17.51365913078189,2.281846635832106,False,neutral,17.51365913078189,14.846494552804593,2.0
1,15.3499914444983,3.818714622991751,False,conservadora,15.3499914444983,0.9819131438578149,0.0
1,23.39427999407053,2.2221134790655017,False,conservadora,23.39427999407053,5.935963003490539,1.0
1,34.09430631622672,2.4015134156786977,True,conservadora,34.09430631622672,10.87241283702551,4.0
1,34.257263235747814,4.786490015134291,False,conservadora,34.257263235747814,6.647583583355109,0.0
2,31.220781049240205,5.51595407295688,True,neutral,31.220781049240205,29.14599481861542,2.0
1,24.403906371444464,1.0301541040565882,True,conservadora,24.403906371444464,3.7454630390023538,0.0
1,24.2464594617486,3.6967671452507425,False,conservadora,24.2464594617486,0.8960279376635705,0.0
1,24.138891775161028,2.5358010470755827,True,conservadora,24.138891775161028,0.053225386138251014,1.0
1,22.672593589872122,2.9176432924139952,False,egoista,22.672593589872122,4.0213940207000345,0.0
2,11.52141145976421,2.4125141055330706,True,egoista,11.52141145976421,13.519629219017506,2.0
1,28.83631367608905,2.235334258876152,False,conservadora,28.83631367608905,2.8338511900999905,0.0
1,21.046819549053907,4.309264901241163,True,neutral,21.046819549053907,5.092058117761955,3.0
1,12.681794613599777,2.640315485669285,False,neutral,12.681794613599777,14.429981758304509,2.0
1,26.66772174090147,2.9106578304248796,True,conservadora,26.66772174090147,1.5841660991595572,2.0
2,17.661817398891863,3.3307856563484295,False,conservadora,17.661817398891863,21.887116924008232,0.0
2,24.54748385164425,1.5476216835984749,False,neutral,24.96610688045621,12.146305577690173,1.0
1,24.321972135454416,4.785163954523274,False,conservadora,24.321972135454416,20.979881711096734,1.0
1,26.06254268437624,2.620701117155435,True,conservadora,26.06254268437624,5.862681636361101,1.0
1,20.770573053508997,2.0111388661535425,False,neutral,20.770573053508997,1.4012943697949056,1.0
1,31.026841886341572,3.765080293280095,False,conservadora,31.026841886341572,4.730722754110747,1.0
1,18.303887140005827,4.031994578459727,False,egoista,18.303887140005827,8.71059785997941,1.0
1,12.822688225656748,1.8968445363653104,False,conservadora,12.822688225656748,5.199431878009776,0.0
1,22.138926301151514,3.502417762196768,False,conservadora,22.138926301151514,2.9942362556538646,2.0
1,30.721494119614363,3.229227350322389,True,conservadora,30.721494119614363,24.120653671779603,1.0
1,14.429918710142374,3.4997408039500417,False,conservadora,14.429918710142374,8.739772897161206,2.0
3,22.420684060056285,2.517566968127033,False,neutral,22.420684060056285,4.865647272438464,0.3333333333333333
1,23.904883336275816,2.422643297454979,True,neutral,23.904883336275816,1.856626452511964,1.0
1,16.86744712293148,4.087129744522404,False,egoista,16.86744712293148,18.002627287673313,1.0
1,21.513271778821945,4.689424483590855,False,neutral,21.513271778821945,0.8382970231039923,2.0
1,27.84999279677868,3.178988116575362,False,conservadora,27.84999279677868,2.21445569214475,0.0
1,38.35434236377478,4.280394272482001,False,egoista,38.35434236377478,2.69709014978868,0.0
2,40.47471599468618,2.8965611084926755,True,conservadora,40.47471599468618,14.937799066904454,1.0
2,30.35480578289661,3.5555299087079684,False,egoista,30.35480578289661,4.457923233256862,1.0
1,23.944462284445763,1.7799800696647647,True,egoista,23.944462284445763,14.070382272019648,0.0
2,21.04082403296638,2.2228570662034333,True,conservadora,21.04082403296638,9.793632553917506,1.0
1,17.31657012924552,5.081763855954451,False,neutral,17.31657012924552,4.384686636782541,3.0
1,31.790562856942415,3.048756843437389,False,neutral,31.790562856942415,2.7200803525900654,0.0
1,29.90434231981635,1.9499254135577953,True,conservadora,29.90434231981635,9.93459528995441,1.0
1,25.38592454791069,2.8814453673748854,False,egoista,25.38592454791069,1.8806948778510992,0.0
1,22.244081374257803,2.9969881005962824,False,conservadora,22.244081374257803,0.41652071502002486,1.0
2,16.375176699874167,4.86949646122694,False,egoista,16.459403853863478,0.12184092612428561,1.0
2,35.283127643784276,2.356204295504701,False,neutral,35.283127643784276,1.9852846870290843,0.0
1,25.62356785312295,3.114495780853652,False,egoista,25.62356785312295,11.567189372997754,1.0
1,28.766220279037952,3.536798126860842,False,conservadora,28.766220279037952,0.14013368908513912,0.0
1,33.892324198037386,2.011987013768837,False,neutral,33.892324198037386,1.3334012322047537,0.0
1,19.726517032831907,4.637394958980904,True,egoista,19.726517032831907,3.147141008225435,1.0
1,28.563034899532795,1.8651099061070515,False,conservadora,28.563034899532795,1.3663217667043206,2.0
1,26.119942866265774,2.6580059066512565,False,conservadora,26.119942866265774,26.83222555848513,2.0
1,26.233623005449772,1.8880775102351353,False,conservadora,26.233623005449772,2.5353850685578245,2.0
1,29.529747121036053,3.885255276609019,False,conservadora,29.529747121036053,0.6097297782777721,1.0
1,30.486137688159943,3.922088375249954,False,conservadora,30.486137688159943,1.247311565023523,0.0
1,25.937305688858032,3.3564855755473197,False,conservadora,25.937305688858032,4.320139477099301,1.0
1,24.109147675335407,2.426077695618952,False,egoista,24.109147675335407,1.9835867465623522,1.0
1,22.113801572471857,1.9233521246941052,True,egoista,22.113801572471857,2.764922003725557,0.0
1,41.171864569187164,3.7255849314614573,True,egoista,41.171864569187164,4.746659236126334,2.0
1,23.94205217063427,1.9592752421736233,False,conservadora,23.94205217063427,0.2670521843323671,2.0
1,25.358962763100863,4.323343257179186,False,conservadora,25.358962763100863,1.942081723251151,1.0
1,21.200569801032543,3.321454391061413,False,conservadora,21.200569801032543,25.138737979117785,1.0
1,23.567823231220245,3.052950315702837,False,egoista,23.567823231220245,1.0786140861613795,0.0
2,23.858119229572146,1.3145491144760888,False,conservadora,24.70418417081237,4.521824600021924,0.5
1,43.65982827544212,3.906368928433676,False,neutral,43.65982827544212,11.44862611846006,1.0
2,26.951667666366234,2.8049135572810258,False,egoista,26.951667666366234,8.90460762059927,0.5
1,20.101354010403156,3.1920673171087435,False,egoista,20.101354010403156,0.334404413166948,0.0
1,27.636670634150505,3.8849877437300124,False,conservadora,27.636670634150505,2.3005084942656855,0.0
1,28.28213868290186,3.6226473828858428,True,conservadora,28.28213868290186,0.19488754158534644,1.0
1,23.191316675394773,2.0964878057986747,False,neutral,23.191316675394773,2.5780920267880667,1.0
1,25.362087287008762,2.3926433098604942,False,conservadora,25.362087287008762,0.640911670993497,0.0
1,13.765018288046122,2.6581385866257694,False,egoista,13.765018288046122,9.453749300262672,0.0
1,31.051459476351738,2.818425802553999,True,egoista,31.051459476351738,3.948136549085016,1.0
1,23.477750718593597,3.851837438091566,False,egoista,23.477750718593597,0.19137954535389012,0.0
1,8.624068316072226,3.089564647318603,True,conservadora,8.624068316072226,3.4666657106381593,2.0
1,33.22110237553716,4.5068231971298625,False,neutral,33.22110237553716,9.794923459379751,2.0
2,24.54704297011936,2.343045820149044,False,egoista,25.985344104468822,3.6798047714919337,1.0
1,35.023802008479834,3.2854408509816095,False,conservadora,35.023802008479834,16.428709032879635,0.0
2,27.50501571897517,6.430014790379904,False,conservadora,28.735984683036804,4.5179111474653,1.0
3,17.917657509308967,3.4308521735755293,False,conservadora,17.917657509308967,52.53096751174393,0.6666666666666666
1,35.08355728909373,2.9497692733662935,False,conservadora,35.08355728909373,2.029455602098477,2.0
1,8.501018200069666,4.660826927796221,False,conservadora,8.501018200069666,0.01691125488437428,1.0
1,34.86153322458267,3.000596171092727,False,neutral,34.86153322458267,7.4168331861011465,0.0
1,33.863337613642216,3.89086226060505,False,egoista,33.863337613642216,7.996513225171573,1.0
1,28.61159974336624,0.7302355886256549,False,conservadora,28.61159974336624,0.181947289987725,1.0
2,22.519813682813453,4.921968342599795,False,conservadora,22.519813682813453,8.370626155348324,1.0
1,25.165044248104095,5.078662358683397,False,conservadora,25.165044248104095,1.132602375242965,0.0
1,22.814699918031693,1.9441231274845303,False,egoista,22.814699918031693,0.8975422778170482,0.0
1,26.88876261562109,3.985276094341833,False,conservadora,26.88876261562109,1.410460474543372,0.0
2,15.198132966642508,2.6769638598284176,False,conservadora,15.198132966642508,34.284122359127856,1.5
2,29.916770594794286,3.9734814694507943,False,egoista,29.916770594794286,0.5563160983155329,1.0
1,14.924019899219275,2.794118281505902,True,egoista,14.924019899219275,1.2409013013185242,0.0
1,31.76090068742633,2.5424425688200203,False,neutral,31.76090068742633,2.081469499673803,1.0
1,24.263368852436543,4.836984908717813,False,conservadora,24.263368852436543,0.6125099840305177,0.0
1,17.228803489357233,2.1365824818746773,False,neutral,17.228803489357233,0.5123302793999911,0.0
1,17.656531933695078,1.7824357940698787,False,conservadora,17.656531933695078,0.5410945234476672,0.0
1,22.987289879471064,5.752793810505161,False,conservadora,22.987289879471064,1.3227707953842447,1.0
1,24.200574532151222,3.964895993780083,False,egoista,24.200574532151222,0.4006532544430776,1.0
1,18.823223259299994,2.2944528293910684,False,neutral,18.823223259299994,6.563727786019697,0.0
1,24.848188396543264,3.6680500152109965,False,egoista,24.848188396543264,7.6633338343630255,2.0
1,21.305720660835505,5.935887890362564,True,conservadora,21.305720660835505,26.07500715436063,0.0
2,34.337837604224156,2.2502734846043624,False,egoista,36.317141983658075,19.164714166157463,0.0
2,17.91686894840427,2.520058592229803,False,egoista,18.263733759522438,2.9960619101236308,0.5
2,38.06346975321098,2.584723301799896,False,egoista,38.06346975321098,3.7555935949324937,1.0
1,6.647112630307674,1.7662502329475998,True,neutral,6.647112630307674,11.622479386784459,0.0
1,23.27744236961007,1.4283512087540053,False,egoista,23.27744236961007,4.790847222924387,0.0
1,30.330730378627777,3.593687552530236,False,conservadora,30.330730378627777,9.852838802500592,0.0
1,20.12518546357751,3.5576695607125135,False,conservadora,20.12518546357751,1.9365233705268003,0.0
1,14.726138051599264,2.869468725908852,False,conservadora,14.726138051599264,5.0833846706533565,1.0
1,28.811296094208956,2.1890245005854525,False,egoista,28.811296094208956,14.514744512372694,0.0
1,35.76294735074043,2.036001777784621,False,conservadora,35.76294735074043,13.608816467630923,3.0
1,26.592891912907362,2.5960971218817277,False,conservadora,26.592891912907362,4.918535193660008,0.0
1,15.888787351548672,4.52239012978651,False,egoista,15.888787351548672,1.0285947794301886,1.0
2,17.652507579333633,4.126636562526007,True,egoista,19.878573175519705,7.122876545417837,1.0
1,31.655410572886467,3.8879011928486267,False,conservadora,31.655410572886467,9.805741327996065,0.0
1,17.186177477240562,3.1211808416802067,True,egoista,17.186177477240562,5.849698554955999,1.0
1,25.037143021821976,4.2228382505805335,True,conservadora,25.037143021821976,0.1757073115198758,0.0
1,20.10751273110509,3.4087807790887155,False,conservadora,20.10751273110509,2.8126192955013756,0.0
1,21.57598352432251,2.979704376039842,False,egoista,21.57598352432251,4.737818381849867,1.0
1,29.00197334587574,5.335343160573296,True,egoista,29.00197334587574,0.3915973683910717,1.0
1,13.228651240468025,2.991968666014803,False,conservadora,13.228651240468025,5.195776174926048,0.0
2,18.99576634775293,2.9255519470208764,False,conservadora,18.99576634775293,5.554111758341438,1.0
1,13.711776550859213,2.748378200822662,False,conservadora,13.711776550859213,11.635142877144348,0.0
1,23.844074930995703,2.9739289134670006,True,neutral,23.844074930995703,0.3644437178982748,1.0
1,28.6538737565279,3.162771010326707,False,neutral,28.6538737565279,3.820632189713498,3.0
1,21.84708248078823,3.3248388376182416,False,egoista,21.84708248078823,6.900479149765128,2.0
1,13.802548162639141,3.324431045854432,False,neutral,13.802548162639141,3.703829662801953,1.0
1,26.78033873811364,3.032387458926991,False,conservadora,26.78033873811364,19.48220321432106,0.0
1,28.657191425561905,2.2278673737472867,False,conservadora,28.657191425561905,1.6571593460091831,1.0
